4,2,1.14e-01,-1.45e+00,1.59e-01,4.61e-02,1.279928207397461,174,0,1000,2000
4,2,-1.62e-01,-1.43e+00,1.81e-01,4.18e-02,1.324436902999878,174,1,1000,2000
4,2,-1.83e-01,-1.41e+00,1.20e-01,2.14e-02,1.2646737098693848,174,2,1000,2000
4,2,1.27e-01,-1.43e+00,1.46e-01,3.90e-02,1.2957923412322998,174,3,1000,2000
4,2,-2.02e-01,-1.44e+00,1.60e-01,3.50e-02,1.2854580879211426,174,4,1000,2000
4,2,-2.15e-01,-1.47e+00,1.25e-01,2.12e-02,1.2921550273895264,174,5,1000,2000
4,2,-2.40e-01,-1.35e+00,2.22e-01,9.72e-02,1.2273635864257812,45,6,1000,2000
4,2,-2.40e-01,-1.50e+00,1.20e-01,2.20e-02,1.3203010559082031,174,7,1000,2000
4,2,-2.12e-01,-1.46e+00,1.39e-01,3.03e-02,1.2880253791809082,174,8,1000,2000
4,2,-2.20e-01,-1.49e+00,1.36e-01,2.56e-02,1.2973990440368652,174,9,1000,2000
7,2,2.97e+00,-5.41e-02,1.84e-02,9.33e-04,1.289431095123291,12,0,1000,2000
7,2,4.38e+00,-5.92e-02,2.02e-02,1.09e-03,1.292292833328247,12,1,1000,2000
7,2,3.11e+00,-5.50e-02,1.66e-02,4.95e-04,1.2842097282409668,45,2,1000,2000
7,2,3.05e+00,-5.78e-02,1.34e-02,3.63e-04,1.2477447986602783,45,3,1000,2000
7,2,3.05e+00,-5.87e-02,1.44e-02,4.10e-04,1.311023473739624,45,4,1000,2000
7,2,3.06e+00,-5.58e-02,1.37e-02,3.62e-04,1.3370471000671387,45,5,1000,2000
7,2,3.31e+00,-5.76e-02,1.53e-02,4.44e-04,1.255138635635376,45,6,1000,2000
7,2,3.05e+00,-5.83e-02,1.51e-02,4.28e-04,1.2446889877319336,45,7,1000,2000
7,2,5.02e+00,-5.49e-02,1.59e-02,7.20e-04,1.29154372215271,45,8,1000,2000
7,2,3.01e+00,-5.85e-02,1.81e-02,7.89e-04,1.2791950702667236,12,9,1000,2000
8,2,-6.98e-02,-1.26e+00,2.48e-01,9.85e-02,1.2878994941711426,45,0,1000,2000
8,2,-6.50e-02,-1.28e+00,2.26e-01,8.01e-02,1.3614506721496582,45,1,1000,2000
8,2,-9.10e-02,-1.29e+00,2.62e-01,1.16e-01,1.2923734188079834,45,2,1000,2000
8,2,-9.70e-02,-1.33e+00,2.42e-01,8.95e-02,1.253185749053955,45,3,1000,2000
8,2,-6.62e-02,-1.29e+00,2.25e-01,8.28e-02,1.3122193813323975,45,4,1000,2000
8,2,-8.18e-02,-1.29e+00,2.19e-01,8.82e-02,1.303454875946045,45,5,1000,2000
8,2,-8.58e-02,-1.34e+00,2.40e-01,9.25e-02,1.3005797863006592,45,6,1000,2000
8,2,-7.88e-02,-1.27e+00,2.59e-01,1.13e-01,1.348987340927124,45,7,1000,2000
8,2,-9.99e-02,-1.35e+00,2.11e-01,7.15e-02,1.2963860034942627,45,8,1000,2000
8,2,1.21e-01,-1.28e+00,2.45e-01,1.04e-01,1.2930309772491455,45,9,1000,2000
9,2,1.95e+00,-1.78e-01,6.29e-02,9.89e-03,1.3314909934997559,12,0,1000,2000
9,2,1.99e+00,-1.82e-01,5.53e-02,7.70e-03,1.3374452590942383,45,1,1000,2000
9,2,2.00e+00,-1.61e-01,5.94e-02,8.41e-03,1.315812110900879,12,2,1000,2000
9,2,2.07e+00,-1.69e-01,6.39e-02,9.10e-03,1.324218988418579,12,3,1000,2000
9,2,2.05e+00,-1.71e-01,5.56e-02,8.33e-03,1.3151392936706543,45,4,1000,2000
9,2,2.03e+00,-1.80e-01,5.90e-02,8.79e-03,1.3137614727020264,45,5,1000,2000
9,2,2.07e+00,-1.76e-01,5.52e-02,7.78e-03,1.2806286811828613,45,6,1000,2000
9,2,1.92e+00,-1.76e-01,6.26e-02,9.16e-03,1.313779592514038,12,7,1000,2000
9,2,2.00e+00,-1.79e-01,5.88e-02,8.51e-03,1.3464345932006836,45,8,1000,2000
9,2,2.07e+00,-1.78e-01,5.75e-02,8.31e-03,1.3180313110351562,45,9,1000,2000
12,2,3.93e-01,-2.24e+00,4.15e-01,6.58e-01,1.3084430694580078,45,0,1000,2000
12,2,3.80e-01,-4.09e+00,3.58e-01,3.94e-01,1.3391292095184326,45,1,1000,2000
12,2,1.79e-01,-1.82e+00,4.78e-01,5.80e-01,1.3061563968658447,174,2,1000,2000
